1269013,-867862,1731261,-317952
1228520,-881900,1410054,-581552
3672,2562,2
3672,2563,2
3672,2564,1
3672,2565,2
3672,2566,4
3672,2567,3
3672,2568,2
3672,2569,1
3673,2560,3
3673,2561,2
3673,2569,1
3673,2570,2
3673,2571,2
3674,2559,2
3674,2571,2
3674,2572,1
3675,2558,1
3675,2559,1
3675,2572,1
3675,2573,1
3675,2587,1
3675,2588,2
3675,2589,3
3675,2590,4
3675,2591,1
3676,2557,1
3676,2558,3
3676,2573,1
3676,2574,1
3676,2585,4
3676,2586,1
3676,2587,1
3676,2591,1
3676,2592,1
3676,2593,2
3676,2594,2
3677,2557,2
3677,2563,2
3677,2564,3
3677,2565,3
3677,2566,7
3677,2567,4
3677,2568,1
3677,2574,3
3677,2583,2
3677,2584,3
3677,2594,1
3677,2595,1
3678,2556,1
3678,2557,1
3678,2562,4
3678,2563,3
3678,2568,4
3678,2569,3
3678,2575,2
3678,2581,4
3678,2582,3
3678,2595,3
3678,2596,2
3679,2556,1
3679,2561,6
3679,2562,1
3679,2569,2
3679,2570,2
3679,2575,2
3679,2578,1
3679,2579,1
3679,2580,5
3679,2597,2
3680,2556,2
3680,2561,4
3680,2570,7
3680,2577,2
3680,2578,1
3680,2597,1
3680,2598,1
3681,2560,4
3681,2571,2
3681,2576,3
3681,2577,1
3681,2586,3
3681,2587,6
3681,2588,3
3681,2589,5
3681,2590,5
3681,2591,3
3681,2592,3
3681,2598,1
3681,2599,1
3682,2555,2
3682,2565,566
3682,2566,635
3682,2584,2
3682,2585,4
3682,2586,7
3682,2592,2
3682,2593,6
3682,2599,2
3683,2555,2
3683,2565,2624
3683,2566,5322
3683,2582,1
3683,2583,6
3683,2584,1
3683,2593,1
3683,2594,5
3683,2599,1
3683,2600,1
3684,2554,1
3684,2559,3
3684,2564,1
3684,2565,3424
3684,2566,7270
3684,2572,2
3684,2580,3
3684,2581,7
3684,2582,3
3684,2594,1
3684,2595,2
3684,2600,1
3685,2554,2
3685,2559,3
3685,2564,1348
3685,2565,6305
3685,2566,18413
3685,2567,51
3685,2572,3
3685,2579,5
3685,2580,2
3685,2595,4
3685,2600,2
3686,2554,1
3686,2559,3
3686,2563,2125
3686,2564,4618
3686,2565,19060
3686,2566,29090
3686,2567,10103
3686,2568,710
3686,2572,1
3686,2573,4
3686,2578,5
3686,2579,1
3686,2588,1784
3686,2589,13165
3686,2590,1517
3686,2595,2
3686,2596,2
3686,2600,3
3687,2554,2
3687,2559,3
3687,2564,515
3687,2565,3086
3687,2566,16595
3687,2567,21279
3687,2568,17900
3687,2573,3
3687,2578,4
3687,2586,7642
3687,2587,16953
3687,2588,15254
3687,2589,16023
3687,2590,11155
3687,2591,2533
3687,2596,4
3687,2600,1
3688,2554,1
3688,2559,3
3688,2566,4213
3688,2567,25591
3688,2568,16792
3688,2573,3
3688,2577,3
3688,2584,1894
3688,2585,18524
3688,2586,22875
3688,2587,22432
3688,2588,4131
3688,2589,4996
3688,2590,10120
3688,2591,3215
3688,2596,3
3688,2600,2
3689,2554,1
3689,2555,1
3689,2559,1
3689,2560,3
3689,2567,1280
3689,2573,3
3689,2577,3
3689,2582,1614
3689,2583,16345
3689,2584,3573
3689,2585,10697
3689,2586,18773
3689,2587,15973
3689,2588,3569
3689,2589,4814
3689,2590,6881
3689,2591,2907
3689,2596,1
3689,2600,2
3690,2555,1
3690,2560,4
3690,2572,5
3690,2577,3
3690,2582,759
3690,2583,5940
3690,2584,7629
3690,2585,6431
3690,2586,6025
3690,2587,3253
3690,2588,2041
3690,2589,3905
3690,2590,9440
3690,2591,2610
3691,2555,3
3691,2561,4
3691,2562,1
3691,2572,3
3691,2577,2
3691,2578,1
3691,2583,31
3691,2584,3658
3691,2585,13466
3691,2586,38402
3691,2587,33029
3691,2588,8683
3691,2589,11245
3691,2590,24731
3691,2591,3654
3691,2595,1
3692,2555,1
3692,2556,1
3692,2567,1
3692,2570,1
3692,2571,7
3692,2578,7
3692,2586,1110
3692,2587,3
3692,2588,9046
3692,2589,12049
3692,2595,3
3692,2600,2
3693,2556,2
3693,2565,3
3693,2569,5
3693,2570,4
3693,2578,5
3693,2579,1
3693,2586,1
3693,2587,1
3693,2595,3
3693,2600,1
3694,2557,2
3694,2566,3
3694,2567,3
3694,2568,4
3694,2579,3
3694,2580,3
3694,2585,1
3694,2594,2
3694,2595,2
3694,2600,2
3695,2558,2
3695,2559,1
3695,2580,2
3695,2581,8
3695,2582,1
3695,2584,2
3695,2593,3
3695,2594,3
3695,2599,1
3696,2559,2
3696,2571,2
3696,2572,4
3696,2573,3
3696,2574,5
3696,2575,5
3696,2576,5
3696,2577,5
3696,2578,3
3696,2582,6
3696,2583,3
3696,2599,2
3697,2562,1
3697,2568,1
3697,2570,3
3697,2571,7
3697,2578,5
3697,2579,5
3697,2584,2
3697,2588,4
3697,2589,3
3697,2590,4
3697,2591,1
3697,2598,2
3698,2563,2
3698,2564,2
3698,2569,5
3698,2570,2
3698,2579,1
3698,2580,5
3698,2597,1
3698,2598,1
3699,2563,1
3699,2568,1
3699,2569,5
3699,2580,3
3699,2596,1
3699,2597,1
3700,2563,5
3700,2568,5
3700,2580,1
3700,2581,6
3700,2595,2
3700,2596,1
3701,2563,2
3701,2568,5
3701,2569,1
3701,2572,2
3701,2573,1142
3701,2574,14664
3701,2575,12749
3701,2576,2350
3701,2579,1
3701,2581,4
3702,2563,1
3702,2567,1
3702,2568,5
3702,2572,302
3702,2573,5982
3702,2574,12717
3702,2575,8420
3702,2576,7443
3702,2577,319
3702,2579,1
3702,2581,3
3702,2586,1
3702,2591,2
3702,2592,2
3702,2593,1
3703,2563,2
3703,2567,3
3703,2572,894
3703,2573,8470
3703,2574,10065
3703,2575,5120
3703,2576,10614
3703,2577,368
3703,2578,1
3703,2581,4
3703,2586,2
3703,2587,3
3703,2588,2
3703,2589,2
3703,2590,1
3704,2563,1
3704,2567,8
3704,2572,10512
3704,2573,7923
3704,2574,8507
3704,2575,14493
3704,2576,14150
3704,2577,1
3704,2581,3
3704,2587,4
3705,2563,4
3705,2567,1
3705,2568,3
3705,2572,98
3705,2573,4538
3705,2574,5110
3705,2575,5269
3705,2576,2615
3705,2581,7
3705,2588,1
3706,2563,1
3706,2568,4
3706,2570,1
3706,2572,3
3706,2573,1153
3706,2574,18109
3706,2575,1413
3706,2576,1
3706,2581,1
3706,2582,8
3706,2583,1
3706,2588,2
3707,2563,2
3707,2568,4
3707,2573,3
3707,2583,5
3707,2588,1
3707,2589,1
3708,2563,1
3708,2564,3
3708,2568,1
3708,2569,5
3708,2584,4
